ticker,cik,company_name,sic,sic_description,latest_fiscal_year,period_end
,1379661,TARGA RESOURCES PARTNERS LP,,,2020,2020-12-31
,1382231,Fortem Resources Inc.,,,2020,2020-02-29
,1382943,"PREDICTIVE TECHNOLOGY GROUP, INC.",,,2020,2020-06-30
,1385145,Cellcom Israel Ltd.,,,2020,2020-12-31
,1385799,"Advanced BioMedical Technologies, Inc.",,,2020,2020-10-31
,1388430,"CAI International, Inc.",,,2020,2020-12-31
,1390162,Howard Bancorp Inc,,,2020,2020-12-31
,1398137,"GENERATION ALPHA, INC.",,,2020,2020-12-31
,1399529,Dicerna Pharmaceuticals Inc,,,2020,2020-12-31
,1401680,Cornerstone OnDemand Inc,,,2020,2020-12-31
,1403853,"Nuverra Environmental Solutions, Inc.",,,2020,2020-12-31
,1407298,FLY LEASING LIMITED,,,2020,2020-12-31
,1408278,"Synacor, Inc.",,,2020,2020-12-31
,1409775,"BBVA USA Bancshares, Inc.",,,2020,2020-12-31
,1415916,GOLAR LNG PARTNERS LP,,,2020,2020-12-31
,1419242,ATLANTIC POWER CORPORATION,,,2020,2020-12-31
,1419600,"Flexion Therapeutics, Inc.",,,2020,2020-12-31
,1422141,ZETA ACQUISITION CORP I,,,2020,2020-12-31
,1423579,"LegacyXChange, Inc.",,,2020,2020-03-31
,1423723,QHY GROUP,,,2020,2020-12-31
,1426945,"ECHO GLOBAL LOGISTICS, INC.",,,2020,2020-12-31
,1428389,"Blox, Inc.",,,2020,2020-03-31
,1432939,CREDEX CORPORATION,,,2020,2020-12-31
,1433714,"CASTLIGHT HEALTH, INC.",,,2020,2020-12-31
,1434418,CONSTELLATION PHARMACEUTICALS INC,,,2020,2020-12-31
,1434674,China Media Inc.,,,2020,2020-06-30
,1435375,XG SCIENCES INC,,,2020,2020-12-31
,1438644,China Distance Education Holdings Limited,,,2020,2020-09-30
,1445175,"Xiamen Lutong International Travel Agency Co., Ltd.",,,2020,2020-06-30
,1448558,"GROW CAPITAL, INC.",,,2020,2020-06-30
,1461119,CRH Medical Corp,,,2020,2020-12-31
,1461755,"Atlantic Capital Bancshares, Inc.",,,2020,2020-12-31
,1465191,Telesat Canada,,,2020,2020-12-31
,1469317,"Altegris QIM Futures Fund, L.P.",,,2020,2020-12-31
,1469372,MSG NETWORKS INC.,,,2020,2020-06-30
,1470205,"County Bancorp, Inc.",,,2020,2020-12-31
,1473287,SMSA Crane Acquisition Corp.,,,2020,2020-12-31
,1474439,"TELENAV, INC.",,,2020,2020-06-30
,1485538,Ossen Innovation Co. Ltd.,,,2020,2020-12-31
,1487371,"GENMARK DIAGNOSTICS, INC.",,,2020,2020-12-31
,1490892,CoreSite Realty Corp,,,2020,2020-12-31
MAJI,1492448,GRN HOLDING CORP,4899,"Communications Services, NEC",2020,2020-04-30
,1492915,STANDARD AVB FINANCIAL CORP.,,,2020,2020-12-31
,1496048,Brookfield Property REIT Inc.,,,2020,2020-12-31
,1498232,"TripBorn, Inc.",,,2020,2020-03-31
,1498301,"Mahwah Bergen Retail Group, Inc.",,,2020,2020-08-01
,1498542,"CIM Income NAV, Inc.",,,2020,2020-12-31
,1506439,"SharpSpring, Inc",,,2020,2020-12-31
,1506756,China Zenix Auto International Ltd,,,2020,2020-12-31
,1507181,Mountain High Acquisitions Corp.,,,2020,2020-03-31
,1507385,"VEREIT, INC.",,,2020,2020-12-31
,1508844,PRETIUM RESOURCES INC.,,,2020,2020-12-31
FENG,1509646,Phoenix New Media Limited,4833,Television Broadcasting Stations,2020,2020-12-31
,1516805,"Moxian, Inc.",,,2020,2020-09-30
,1517342,PACIFIC DRILLING S.A.,,,2020,2020-09-30
,1518720,"BIGtoken, Inc.",,,2020,2020-12-31
,1522690,"GWG Holdings, Inc.",,,2020,2020-12-31
,1525773,INTELSAT S.A.,,,2020,2020-12-31
,1529463,"FTS INTERNATIONAL, INC.",,,2020,2020-12-31
,1532981,Eros STX Global Corp,,,2020,2020-03-31
,1536577,MEDLEY LLC,,,2020,2020-12-31
,1540184,"Medallia, Inc.",,,2020,2021-01-31
,1540615,"Puget Technologies, Inc.",,,2020,2020-10-31
,1544238,"CARDAX, INC.",,,2020,2020-12-31
,1548187,"SOLITON, INC.",,,2020,2020-12-31
,1548240,"Yew Bio-Pharm Group, Inc.",,,2020,2020-12-31
,1553467,SEADRILL PARTNERS LLC,,,2020,2020-12-31
,1556753,"3D PIONEER SYSTEMS, INC.",,,2020,2020-03-31
,1557142,"Kadmon Holdings, Inc.",,,2020,2020-12-31
,1558465,"Petrogress, Inc.",,,2020,2020-12-31
,1561627,ExOne Co,,,2020,2020-12-31
,1561743,"KINDRED BIOSCIENCES, INC.",,,2020,2020-12-31
,1562622,CAVENDISH FUTURES FUND LLC,,,2020,2020-12-31
,1563536,E-QURE CORP.,,,2020,2020-12-31
,1566912,"Griffin-American Healthcare REIT III, Inc.",,,2020,2020-12-31
,1567771,BRIDGEWAY NATIONAL CORP.,,,2020,2020-12-31
,1572702,"ATLAS GROWTH PARTNERS, L.P.",,,2020,2020-12-31
,1573097,"HD SUPPLY HOLDINGS, INC.",,,2020,2020-02-02
,1574291,CC HOLDINGS GS V LLC,,,2020,2020-12-31
,1574596,The New Home Company Inc.,,,2020,2020-12-31
,1574910,"RENAVOTIO, INC.",,,2020,2020-12-31
,1575345,"BLGI, INC.",,,2020,2020-04-30
,1575969,Avianca Holdings S.A.,,,2020,2020-12-31
,1577368,"QTS Realty Trust, Inc.",,,2020,2020-12-31
,1578735,NATIONAL GENERAL HOLDINGS CORP.,,,2020,2020-12-31
,1580608,SANTANDER CONSUMER USA HOLDINGS INC.,,,2020,2020-12-31
,1581164,"EXTENDED STAY AMERICA, INC.",,,2020,2020-12-31
,1583077,"Hospitality Investors Trust, Inc.",,,2020,2020-12-31
,1585219,"STEADFAST APARTMENT REIT, INC.",,,2020,2020-12-31
,1590799,Riverview Financial Corp,,,2020,2020-12-31
,1591763,"ENABLE MIDSTREAM PARTNERS, LP",,,2020,2020-12-31
,1593195,TRIBUNE PUBLISHING COMPANY,,,2020,2020-12-27
,1593936,"Michaels Companies, Inc.",,,2020,2021-01-30
,1594109,GRUBHUB INC.,,,2020,2020-12-31
,1594686,WASHINGTON PRIME GROUP INC.,,,2020,2020-12-31
,1598674,CASPER SLEEP INC.,,,2020,2020-12-31
,1600125,"Meridian Bancorp, Inc.",,,2020,2020-12-31
,1601669,Watford Holdings Ltd.,,,2020,2020-12-31
,1604627,"KUSHCO HOLDINGS, INC.",,,2020,2020-08-31
,1606254,Nogales Resources Corp,,,2020,2020-04-30
,1606440,"Reliant Bancorp, Inc.",,,2020,2020-12-31
,1607450,"ABV CONSULTING, INC.",,,2020,2020-12-31
,1609139,"INNERSCOPE HEARING TECHNOLOGIES, INC.",,,2020,2020-12-31
,1610114,New Senior Investment Group Inc.,,,2020,2020-12-31
,1611110,MEDLEY MANAGEMENT INC.,,,2020,2020-12-31
,1613170,Itamar Medical Ltd.,,,2020,2020-12-31
,1613859,"PRA Health Sciences, Inc.",,,2020,2020-12-31
,1614184,Cadence Bancorporation,,,2020,2020-12-31
,1614466,Kibush Capital Corp.,,,2020,2020-09-30
,1615346,LANDMARK INFRASTRUCTURE PARTNERS LP,,,2020,2020-12-31
,1616212,TRILLIUM THERAPEUTICS INC.,,,2020,2020-12-31
,1617227,"J. Alexander’s Holdings, Inc.",,,2020,2021-01-03
,1619954,"INOVALON HOLDINGS, INC.",,,2020,2020-12-31
,1620664,"China Customer Relations Centers, Inc.",,,2020,2020-12-31
,1622353,"Jernigan Capital, Inc.",,,2020,2020-02-20
,1626556,"AMERICAN EDUCATION CENTER, INC.",,,2020,2020-12-31
,1626853,Majesco,,,2020,2020-03-31
,1628228,"OPTILEAF, INC.",,,2020,2020-12-31
,1632275,CAT9 Group Inc.,,,2020,2020-12-31
,1634038,"ProSight Global, Inc.",,,2020,2020-12-31
,1634432,STRONGBRIDGE BIOPHARMA plc,,,2020,2020-12-31
,1635748,"Zoompass Holdings, Inc.",,,2020,2020-12-31
,1636286,Altabancorp,,,2020,2020-12-31
,1636760,HUALE ACOUSTICS Ltd,,,2020,2020-12-31
,1638381,INTEC PHARMA LTD.,,,2020,2020-12-31
,1639234,China VTV Ltd,,,2020,2020-02-29
,1646228,AT HOME GROUP INC.,,,2020,2021-01-30
,1646576,Rito Group Corp.,,,2020,2020-06-30
,1647513,NOBLE MIDSTREAM PARTNERS LP,,,2020,2020-12-31
,1648428,"SEQUENTIAL BRANDS GROUP, INC.",,,2020,2020-12-31
,1651235,"Acacia Communications, Inc.",,,2020,2020-12-31
,1652133,OASIS MIDSTREAM PARTNERS LP,,,2020,2020-12-31
,1652842,"TrueNorth Quantum, Inc.",,,2020,2020-12-31
,1655008,HAHA Generation Corp.,,,2020,2020-12-31
,1659559,JIALIJIA GROUP CORPORATION LIMITED,,,2020,2020-12-31
,1661920,Lonestar Resources US Inc.,,,2020,2020-12-31
,1665598,"RC-1, INC.",,,2020,2020-12-31
,1667489,Liberated Syndication Inc.,,,2020,2020-09-30
,1667615,3AM TECHNOLOGIES INC,,,2020,2020-05-31
,1668105,Talend S.A.,,,2020,2020-12-31
,1671013,Cardtronics plc,,,2020,2020-12-31
,1672885,Doers Education Asean Ltd,,,2020,2020-12-31
,1678022,"Newater Technology, Inc.",,,2020,2020-12-31
,1678746,"BOOMER HOLDINGS, INC.",,,2020,2020-07-31
,1681941,iFresh Inc.,,,2020,2020-04-22
,1684506,FOLKUP DEVELOPMENT INC.,,,2020,2020-12-31
,1685570,"NANOVATION MICROTECH, INC.",,,2020,2020-08-31
,1687999,"EMR Technology Solutions, Inc.",,,2020,2020-12-31
,1689490,"NetPay International, Inc.",,,2020,2020-12-31
,1689662,ARDAGH GROUP S.A.,,,2020,2020-12-31
,1691507,"COMMUNITY FIRST BANCSHARES, INC.",,,2020,2020-01-10
,1692981,"Diamond Holdings, Inc.",,,2020,2020-10-31
,1693415,"Translate Bio, Inc.",,,2020,2020-12-31
,1693853,Vine Energy Inc.,,,2020,2020-12-31
,1694688,Xplosion Incorporated,,,2020,2020-10-31
,1696898,Chee Corp.,,,2020,2020-01-31
,1701859,TGS INTERNATIONAL LTD,,,2020,2020-12-31
,1702388,"Father Time, Inc.",,,2020,2020-03-31
,1707178,CorePoint Lodging Inc.,,,2020,2020-12-31
,1707210,NAVIOS MARITIME CONTAINERS L.P.,,,2020,2020-03-31
,1708405,TREMONT MORTGAGE TRUST,,,2020,2020-12-31
,1712641,Biofrontera AG,,,2020,2020-12-31
,1713443,Kirkland Lake Gold Ltd.,,,2020,2020-12-31
,1713809,"Chengda Technology Co., Ltd.",,,2020,2020-12-31
,1713947,SOGOU INC.,,,2020,2020-12-31
,1715629,"RANGERS SUB I, LLC",,,2020,2020-12-31
,1716697,FIRST CHOICE BANCORP,,,2020,2020-12-31
,1717452,"Odonate Therapeutics, Inc.",,,2020,2020-12-31
,1719435,"Assisted 4 Living, Inc.",,,2020,2020-12-31
,1720821,PAE Inc,,,2020,2020-12-31
,1722890,"Taiwan Liposome Company, Ltd.",,,2020,2020-12-31
,1723177,"SYNDICATED RESORTS ASSOCIATION,INC.",,,2020,2020-03-31
UCASU,1723517,UC ASSET LP,6799,"Investors, NEC",2020,2020-09-30
,1723866,"SELECT INTERIOR CONCEPTS, INC.",,,2020,2020-12-31
,1724001,AXELEREX CORP.,,,2020,2020-06-30
,1724670,PERSPECTA INC.,,,2020,2020-03-31
,1725526,HighPoint Resources Corporation,,,2020,2020-12-31
,1725579,"PLURALSIGHT, INC.",,,2020,2020-12-31
,1726189,Puxin Limited,,,2020,2020-12-31
,1726744,Exent Corp.,,,2020,2020-12-31
,1733418,Aphria Inc.,,,2020,2020-05-31
,1734517,"VIELA BIO, INC.",,,2020,2020-12-31
,1736874,HL Acquisitions Corp.,,,2020,2020-06-30
,1737422,New Frontier Health Corp,,,2020,2020-12-31
,1740547,Urovant Sciences Ltd.,,,2020,2020-03-31
,1742089,"CBM BANCORP, INC.",,,2020,2020-12-31
,1743858,Longevity Acquisition Corp,,,2020,2020-02-29
,1744345,Red White & Bloom Brands Inc.,,,2020,2020-12-31
,1745931,JS BEAUTY LAND NETWORK TECHNOLOGY INC.,,,2020,2020-12-31
,1746563,"DIAMOND WELLNESS HOLDINGS, INC.",,,2020,2020-12-31
,1750398,"YUMBA RECORDS STORAGE, INC.",,,2020,2020-08-31
,1753268,RUHNN HOLDING LIMITED,,,2020,2020-03-31
,1753648,8i Enterprises Acquisition Corp.,,,2020,2020-07-31
,1756640,WISEMAN GLOBAL LIMITED,,,2020,2020-12-31
,1758736,Molecular Data Inc.,,,2020,2020-12-31
,1760439,HARVEST HEALTH & RECREATION INC.,,,2020,2020-12-31
,1761940,Diamond S Shipping Inc.,,,2020,2020-12-31
,1763731,REPLAY ACQUISITION CORP.,,,2020,2020-12-31
,1764301,SC Health Corp,,,2020,2020-12-31
,1764443,FHT Future Technology Ltd.,,,2020,2020-03-31
,1764925,"Slack Technologies, Inc.",,,2020,2021-01-31
,1766146,UNION ACQUISITION CORP. II,,,2020,2020-09-30
,1769318,"Thunder Bridge Acquisition II, LTD",,,2020,2020-12-31
,1770883,Linx S.A.,,,2020,2020-12-31
,1778805,"Taronis Fuels, Inc.",,,2020,2020-05-26
,1780262,Newborn Acquisition Corp,,,2020,2020-12-31
,1781115,Alussa Energy Acquisition Corp.,,,2020,2020-12-31
,1784168,"ELECTRIC LAST MILE SOLUTIONS, INC.",,,2020,2020-12-31
,1787791,"Juniper Industrial Holdings, Inc.",,,2020,2020-12-31
,1789760,CIIG MERGER CORP.,,,2020,2020-12-31
,1793294,"PPD, Inc.",,,2020,2020-12-31
,1796303,Roth CH Acquisition I Co,,,2020,2020-12-31
,1797099,PTK ACQUISITION CORP.,,,2020,2020-12-31
,1797956,"RCMW Group, Inc.",,,2020,2020-04-30
,1799611,Collective Growth Corp,,,2020,2020-12-31
,1802830,"Pelican Delivers, Inc.",,,2020,2020-03-31
,1803284,Hygge Integrated Brands Corp.,,,2020,2020-05-31
,1803827,Pipergy Inc.,,,2020,2020-01-02
,1804506,HUB DEALS CORP.,,,2020,2020-06-30
,1804585,"Nugenerex Immuno-oncology, Inc.",,,2020,2020-07-31
,1807901,"PANDION THERAPEUTICS, INC.",,,2020,2020-12-31
,1810491,Vistas Media Acquisition Co Inc.,,,2020,2020-12-31
,1812667,CC Neuberger Principal Holdings II,,,2020,2021-12-31
,1814824,Kismet Acquisition One Corp,,,2020,2020-12-31
,1815302,Yucaipa Acquisition Corp,,,2020,2020-12-31
,1815495,Northern Genesis Acquisition Corp.,,,2020,2020-12-31
,1815526,Burgundy Technology Acquisition Corporation,,,2020,2020-06-03
,1815547,EMERGING OPPORTUNITIES CORP,,,2020,2021-06-30
,1815805,BROADSTONE ACQUISITION CORP.,,,2020,2020-12-31
,1816048,Software Acquisition Group Inc. II,,,2020,2020-06-30
,1816090,FTAC Olympus Acquisition Corp.,,,2020,2020-12-31
,1816101,"dMY Technology Group, Inc. II",,,2020,2020-12-31
,1816696,"INDUSTRIAL TECH ACQUISITIONS, INC.",,,2020,2020-06-30
,1816816,Ardagh MP USA Inc.,,,2020,2020-12-31
,1817071,HORIZON ACQUISITION CORPORATION,,,2020,2020-12-31
,1818355,Foley Trasimene Acquisition II,,,2020,2020-12-31
,1819006,"XXSTREAM ENTERTAINMENT, INC.",,,2020,2020-05-31
,1819263,MONTES ARCHIMEDES ACQUISITION CORP.,,,2020,2020-12-31
,1819313,TWC Tech Holdings II Corp.,,,2020,2020-12-31
,1820143,RMG Acquisition Corp. II,,,2020,2020-12-31
,1820272,LEGATO MERGER CORP.,,,2020,2020-12-31
,1820852,SPORTS ENTERTAINMENT ACQUISITION CORP.,,,2020,2020-07-29
,1821018,ION Acquisition Corp 1 Ltd.,,,2020,2020-12-31
,1821171,Qell Acquisition Corp,,,2020,2020-12-31
,1821317,PERIDOT ACQUISITION CORP.,,,2020,2020-12-31
,1821318,OTR Acquisition Corp.,,,2020,2021-12-31
,1821595,10X Capital Venture Acquisition Corp,,,2020,2020-12-31
,1822553,SPARTACUS ACQUISITION CORPORATION,,,2020,2020-12-31
,1822888,Virtuoso Acquisition Corp.,,,2020,2020-12-31
,1824577,CERBERUS TELECOM ACQUISITION CORP.,,,2020,2020-12-31
,1824963,AJAX I,,,2020,2020-12-31
,1825042,INVESTINDUSTRIAL ACQUISITION CORP.,,,2020,2020-09-06
,1826553,SILVER CREST ACQUISITION CORPORATION,,,2020,2021-12-31
,1828049,CF ACQUISITION CORP. V,,,2020,2020-09-30
,1828650,Long Mall Internet Technology Co Ltd,,,2020,2020-06-30
,1829730,Switchback II Corp,,,2020,2020-12-31
,1831236,Bridgetown 2 Holdings Ltd,,,2020,2020-12-31
,1832459,Thoma Bravo Advantage,,,2020,2020-12-31
,1836154,Decarbonization Plus Acquisition Corporation II,,,2020,2020-12-31
,1836935,Centricus Acquisition Corp.,,,2020,2020-12-31
,1836967,ALKURI GLOBAL ACQUISITION CORP.,,,2020,2020-12-31
,1838527,Spartan Acquisition Corp. III,,,2020,2020-12-31
,1838614,ATLAS CREST INVESTMENT CORP. II,,,2020,2021-12-31
,3116,AKORN INC,,,2019,2019-12-31
,12400,BLACK HILLS POWER INC,,,2019,2019-12-31
,14195,BRIGGS & STRATTON CORP,,,2019,2019-06-30
,22872,"ADVANZEON SOLUTIONS, INC.",,,2019,2019-12-31
,24104,CONTINENTAL MATERIALS CORP,,,2019,2019-12-28
,30831,DYNASIL CORP OF AMERICA,,,2019,2019-09-30
,32567,EMERGE HEALTH INTERNATIONAL INC,,,2019,2019-06-30
,40730,MOTORS LIQUIDATION CO,,,2019,2020-03-31
,42316,GOLDFIELD CORP,,,2019,2019-12-31
,52795,ANIXTER                                          INTERNATIONAL INC.,,,2019,2020-01-03
,72127,NEC CORP,,,2019,2020-03-31
,72207,NOBLE ENERGY INC,,,2019,2019-12-31
,75679,"GCI, LLC",,,2019,2019-12-31
,76321,PARKER DRILLING CO /DE/,,,2019,2019-12-31
,86264,Carbon Energy Corp,,,2019,2019-12-31
,97517,TEXAS PACIFIC LAND TRUST,,,2019,2019-12-31
,98246,TIFFANY & CO,,,2019,2020-01-31
,101830,SPRINT CORP,,,2019,2019-04-01
,110390,UNILEVER N V,,,2019,2019-12-31
,276283,EVANS & SUTHERLAND COMPUTER CORPORATION,,,2019,2019-12-31
,315849,SOUTHWEST GEORGIA FINANCIAL CORP,,,2019,2019-12-31
,317340,MIKROS SYSTEMS CORP,,,2019,2019-12-31
,318996,KEY ENERGY SERVICES INC,,,2019,2019-12-31
,352736,ALLSTATE LIFE INSURANCE CO,,,2019,2019-12-31
,704051,"LEGG MASON, INC.",,,2019,2020-03-31
,704366,"WOD Retail Solutions, Inc.",,,2019,2019-12-31
,706688,AARON'S INC,,,2019,2019-12-31
,708819,"McDERMOTT INTERNATIONAL, INC.",,,2019,2019-12-31
,714284,"SORL Auto Parts, Inc.",,,2019,2019-12-31
,715788,"EVIO, INC.",,,2019,2019-09-30
,722830,"IMMUNOMEDICS, INC.",,,2019,2019-12-31
,756620,BT GROUP PLC,,,2019,2020-03-31
,758938,QUALSTAR CORP,,,2019,2019-12-31
,768710,RELIV INTERNATIONAL INC,,,2019,2019-12-31
,784011,POPE RESOURCES LTD PARTNERSHIP,,,2019,2019-12-31
,790703,TECH DATA CORP,,,2019,2020-01-31
,791915,Cypress Semiconductor Corporation,,,2019,2019-12-29
,792977,"AMAG PHARMACEUTICALS, INC.",,,2019,2019-12-31
,808461,"GRIZZLY MERGER SUB 1, LLC",,,2019,2019-12-31
,809933,ECOLOGY & ENVIRONMENT INC,,,2019,2019-07-31
,813920,CEC ENTERTAINMENT INC,,,2019,2019-12-29
,819220,MULTI COLOR Corp,,,2019,2019-03-31
,819689,MICRON SOLUTIONS INC /DE/,,,2019,2019-12-31
,835887,Progenics Pharmaceuticals Inc,,,2019,2019-12-31
,836809,"AFTERMASTER, INC.",,,2019,2019-06-30
,856135,AMERICAN TAX CREDIT PROPERTIES III LP,,,2019,2019-03-30
,858339,"CAESARS HOLDINGS, INC.",,,2019,2019-12-31
,859163,AVX Corp,,,2019,2019-03-31
,867374,ELECTRONICS FOR IMAGING INC,,,2019,2019-01-01
,869531,ADVANTEGO CORPORATION,,,2019,2019-12-31
,870385,CAROLINA FINANCIAL CORPORATION,,,2019,2019-12-31
,872248,PETROQUEST ENERGY INC,,,2019,2019-02-08
,873799,MORGAN STANLEY SMITH BARNEY SPECTRUM SELECT LP,,,2019,2019-12-31
,875622,BIOSPECIFICS TECHNOLOGIES CORP,,,2019,2019-12-31
,878004,CHUGACH ELECTRIC ASSOCIATION INC,,,2019,2019-12-31
,881524,VIVUS INC,,,2019,2019-12-31
,883943,CHRISTOPHER & BANKS CORPORATION,,,2019,2020-02-01
,884217,"Tailored Brands, Inc.",,,2019,2020-02-01
,884940,STEIN MART INC,,,2019,2020-02-01
,885074,Aeon Global Health Corp.,,,2019,2019-06-30
,890319,"TAUBMAN CENTERS, INC.",,,2019,2019-12-31
,890491,BARNES & NOBLE INC,,,2019,2019-04-27
,892222,"CRAFT BREW ALLIANCE, INC.",,,2019,2019-12-31
,902274,LIBBEY INC,,,2019,2019-12-31
,904163,AMERICAN NATIONAL INSURANCE CO,,,2019,2019-12-31
,904979,"SHILOH INDUSTRIES, INC.",,,2019,2019-10-31
,911109,MOBILE MINI INC,,,2019,2019-12-31
,911649,STANDARD DIVERSIFIED INC.,,,2019,2019-12-31
,916457,CALPINE CORP,,,2019,2019-12-31
,918160,AK STEEL HOLDING CORP,,,2019,2019-12-31
,922330,REGI U S INC,,,2019,2019-04-30
,925645,CENTRAL EUROPEAN MEDIA ENTERPRISES LTD.,,,2019,2019-12-31
,926864,ENEL GENERACION CHILE S.A.,,,2019,2019-12-31
,927720,SPANISH BROADCASTING SYSTEM INC,,,2019,2019-12-31
,931336,DEAN FOODS COMPANY,,,2019,2019-12-31
,933141,IBERIABANK CORP,,,2019,2019-12-31
,936446,Amerinac Holding Corp.,,,2019,2019-12-31
,945384,CICERO INC,,,2019,2019-12-31
,949852,THANKSGIVING COFFEE CO INC,,,2019,2019-12-31
,1001258,ASTA FUNDING INC,,,2019,2019-09-30
,1001463,"Acacia Diversified Holdings, Inc.",,,2019,2019-12-31
,1005201,"ASSERTIO THERAPEUTICS, INC.",,,2019,2019-12-31
,1005409,"DIME COMMUNITY BANCSHARES, INC.",,,2019,2019-12-31
,1007330,"PRGX GLOBAL, INC.",,,2019,2019-12-31
,1009672,CARBO CERAMICS INC,,,2019,2019-12-31
,1011452,"MEDICAL INFORMATION TECHNOLOGY, INC.",,,2019,2019-12-31
,1013606,ENDOLOGIX INC /DE/,,,2019,2019-12-31
,1015780,E TRADE FINANCIAL CORP,,,2019,2019-12-31
,1016125,ULTIMATE SOFTWARE GROUP INC,,,2019,2019-01-01
,1019787,PURADYN FILTER TECHNOLOGIES INC,,,2019,2019-12-31
,1022646,ULTRA PETROLEUM CORP.,,,2019,2019-12-31
,1024095,"Carnegie Development, Inc",,,2019,2019-12-31
,1028954,SB ONE BANCORP,,,2019,2019-12-31
,1029730,LADENBURG THALMANN FINANCIAL SERVICES INC.,,,2019,2019-12-31
,1034594,BAY BANKS OF VIRGINIA INC,,,2019,2019-12-31
,1036141,Correvio Pharma Corp.,,,2019,2019-12-31
,1037016,NII HOLDINGS INC,,,2019,2019-01-01
,1040850,"AGRITEK HOLDINGS, INC.",,,2019,2019-12-31
,1043565,POTOMAC FUTURES FUND LP,,,2019,2019-12-31
,1047122,RAYTHEON CO/,,,2019,2019-12-31
,1052595,RED LION HOTELS CORP,,,2019,2019-12-31
,1055454,SCHOOL SPECIALTY INC,,,2019,2019-12-28
,1056087,MCCLATCHY CO,,,2019,2019-12-29
,1056386,Internap Corp,,,2019,2019-12-31
,1063104,PROTEO INC,,,2019,2019-12-31
,1063197,"CURAEGIS TECHNOLOGIES, INC.",,,2019,2019-12-31
,1065598,"DIGITALTOWN, INC.",,,2019,2019-02-28
,1066116,TIM PARTICIPACOES SA,,,2019,2019-12-31
,1078099,"MEET GROUP, INC.",,,2019,2019-12-31
,1080056,"THESTREET, INC.",,,2019,2019-03-31
,1084067,WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,,,2019,2019-03-31
,1084332,SALON MEDIA GROUP INC,,,2019,2019-03-31
,1084370,"BLOCKCHAIN INDUSTRIES, INC.",,,2019,2018-04-30
,1086082,"CANNAPOWDER, INC.",,,2019,2019-12-31
,1089598,Baynon International Corp.,,,2019,2019-12-31
,1090061,OMNOVA SOLUTIONS INC,,,2019,2019-11-30
,1091983,FOREVERGREEN WORLDWIDE CORP,,,2019,2018-12-31
,1092289,TRANSATLANTIC PETROLEUM LTD.,,,2019,2019-12-31
,1094005,SINA CORPORATION,,,2019,2019-12-31
,1094739,FINISAR CORP,,,2019,2019-04-28
,1094810,"MutualFirst Financial Inc,",,,2019,2019-12-31
,1095130,"IOTA COMMUNICATIONS, INC.",,,2019,2019-05-31
,1097396,CERES TACTICAL GLOBAL L.P.,,,2019,2019-12-31
,1100778,ROKK3R INC.,,,2019,2019-05-21
,1101246,"TELIDYNE, INC.",,,2019,2020-01-31
,1102266,CENTERSTATE BANK CORPORATION,,,2019,2019-12-31
,1103640,"OMPHALOS, CORP",,,2019,2019-12-31
,1112920,"GlobalSCAPE, Inc",,,2019,2019-12-31
,1117095,TIKCRO TECHNOLOGIES LTD,,,2019,2019-12-31
,1122063,"FTE NETWORKS, INC.",,,2019,2019-12-31
,1129096,INFITECH VENTURES INC,,,2019,2019-07-31
,1131227,HORNBECK OFFSHORE SERVICES INC /LA,,,2019,2019-12-31
TXRP,1133798,"TX HOLDINGS, INC.",5084,Wholesale-Industrial Machinery & Equipment,2019,2019-09-30
,1142412,"MISSION BROADCASTING, INC.",,,2019,2019-12-31
,1143238,TRITON EMISSION SOLUTIONS INC.,,,2019,2019-12-31
,1145057,"FORESCOUT TECHNOLOGIES, INC",,,2019,2019-12-31
,1157806,ENCANA CORP,,,2019,2019-02-27
,1159275,KIWA BIO-TECH PRODUCTS GROUP CORP,,,2019,2019-12-31
,1166126,"OLD COPPER COMPANY, INC.",,,2019,2020-02-01
,1172298,Petro River Oil Corp.,,,2019,2019-04-30
,1172318,Asia Interactive Media Inc.,,,2019,2019-12-31
,1172494,AU OPTRONICS CORP,,,2019,2019-12-31
,1173431,TD AMERITRADE HOLDING CORP,,,2019,2019-09-30
,1179060,"ENLINK MIDSTREAM PARTNERS, LP",,,2019,2019-12-31
,1211351,"RTW RETAILWINDS, INC.",,,2019,2020-02-01
,1235010,MOMENTA PHARMACEUTICALS INC,,,2019,2019-12-31
,1237746,"Endurance International Group Holdings, Inc.",,,2019,2019-12-31
,1259515,CONTROL4 CORP,,,2019,2019-02-01
,1261379,FRONTIER FUNDS,,,2019,2019-12-31
,1264587,STEMLINE THERAPEUTICS INC,,,2019,2019-12-31
,1267612,GUOZI ZHONGYU CAPITAL HOLDINGS,,,2019,2019-12-31
,1269021,"Portola Pharmaceuticals, Inc.",,,2019,2019-12-31
,1269190,EMERGING CTA PORTFOLIO LP,,,2019,2019-12-31
,1275229,"General Moly, Inc",,,2019,2019-12-31
,1281774,TOWN SPORTS INTERNATIONAL HOLDINGS INC,,,2019,2019-12-31
,1282266,"WINDSTREAM HOLDINGS, INC.",,,2019,2019-12-31
,1282723,MEWBOURNE ENERGY PARTNERS 05-A LP,,,2019,2019-12-31
,1289496,"CBA Florida, Inc.",,,2019,2019-12-31
,1296205,ZAGG INC,,,2019,2019-12-31
,1299139,TearLab Corp,,,2019,2019-12-31
,1300482,CPFL Energy INC,,,2019,2019-12-31
,1302946,TWO RIVERS WATER & FARMING Co,,,2019,2019-07-31
